X,Y,Z,item,pagerank,chosen
6.4646277,-5.296241,-5.296241,reinforcement learning,0.00014293501633224834,0.0
3.180251,-0.4911593,-0.4911593,statistical model,0.00014293501633224834,0.0
-4.484274,2.7554123,2.7554123,perturbation theory,0.00014293501633224834,0.0
-15.6578665,5.417315,5.417315,eye movement in music reading,0.00014293501633224834,0.0
10.711515,7.3437386,7.3437386,expressive aphasia,0.00014293501633224834,0.0
0.74132425,7.630697,7.630697,tsl color space,0.00025140508657141834,0.0
5.8946843,1.9293725,1.9293725,precedence effect,0.00016466376414303347,0.0
5.919371,1.8886124,1.8886124,interpretation (logic),0.00016466376414303347,0.0
12.484498,-2.8743868,-2.8743868,new mysterianism,0.00016466376414303347,0.0
-1.858723,1.1143538,1.1143538,fisher information metric,0.00016466376414303347,0.0
8.806654,5.220192,5.220192,frank farrelly,0.00016466376414303347,0.0
-4.755103,8.735434,8.735434,structure from motion (psychophysics),0.00016466376414303347,0.0
-10.17437,-7.3437705,-7.3437705,microsoft foundation class library,0.00016466376414303347,0.0
-1.2457744,9.25951,9.25951,theory of painting,0.00016466376414303347,0.0
-3.8817594,-10.050581,-10.050581,steve mann (inventor),0.00016466376414303347,0.0
-0.7089254,9.031393,9.031393,tobler's second law of geography,0.00016466376414303347,0.0
-1.7001125,2.3865972,2.3865972,configuration design,0.00016466376414303347,0.0
5.5091996,1.2580023,1.2580023,rate-distortion theory,0.00031887158147145484,0.0
10.753863,7.301594,7.301594,receptive aphasia,0.0001377600684399083,0.0
4.8870034,-0.32532915,-0.32532915,artificial financial market,0.0001377600684399083,0.0
6.7372074,4.526639,4.526639,communication,0.0001377600684399083,0.0
3.7161744,-1.0822567,-1.0822567,sensory integration therapy,0.0001377600684399083,0.0
-14.130369,1.4770994,1.4770994,phone theme,0.0001377600684399083,0.0
0.6757532,-7.8693185,-7.8693185,brain simulation,0.00015533979967899763,0.0
-14.165686,1.4963825,1.4963825,screen protector,0.0001275440582349056,0.0
-20.441769,4.8557177,4.8557177,attentiontracking,0.0002581664606082848,0.0
-0.95639604,-1.783711,-1.783711,efficiently updatable neural network,0.00017492237257459307,0.0
-8.8832855,-11.905501,-11.905501,digital identity,0.00017492237257459307,0.0
8.82501,5.251186,5.251186,paul mckenna,0.00012699385018507457,0.0
-15.61663,-1.2443876,-1.2443876,cinematic techniques,0.00012699385018507457,0.0
3.531236,-12.498673,-12.498673,posthumanism,0.00037180341499156187,0.0
12.811803,4.7662287,4.7662287,language-based learning disability,0.0004302665554938889,0.0
11.905868,-11.865976,-11.865976,gray matter heterotopia,0.00019204496494601116,0.0
8.882424,-4.308923,-4.308923,extended mind thesis,0.00012115416840221706,0.0
-15.389898,5.34565,5.34565,perimetry,0.00012115416840221706,0.0
-7.4839816,16.057947,16.057947,transformation optics,0.0001979428599335509,0.0
-3.126186,2.1357408,2.1357408,temporal light effects,0.00012115416840221706,0.0
4.9351573,1.6322697,1.6322697,sound of fingernails scraping chalkboard,0.0004130478118637919,0.0
17.074324,6.4242287,6.4242287,pantheism,0.00012115416840221706,0.0
-9.413472,-0.94350135,-0.94350135,medical intelligence and language engineering lab,0.00012115416840221706,0.0
9.636089,-1.8616841,-1.8616841,literary theory,0.00014829377272211608,0.0
3.7150102,-13.2018,-13.2018,compound term processing,0.00014829377272211608,0.0
15.152681,0.67528385,0.67528385,surrogation,0.00014829377272211608,0.0
-7.518071,16.545889,16.545889,david r. smith (physicist),0.00044258311866384327,0.0
-4.58544,2.2198844,2.2198844,sensitivity analysis,0.00013577695498804488,0.0
-0.48969945,-13.835036,-13.835036,n of 1 trial,0.00013577695498804488,0.0
3.0311685,-0.19329417,-0.19329417,hadamard's maximal determinant problem,0.00013577695498804488,0.0
-2.8831017,3.41256,3.41256,zoetrope,0.00013577695498804488,0.0
0.30544546,10.492032,10.492032,hide-and-seek (painting),0.00013577695498804488,0.0
12.882339,-3.7970915,-3.7970915,instinct,0.00013577695498804488,0.0
19.367876,2.5856502,2.5856502,hypothetico-deductive method,0.00016988304838399252,0.0
6.4285946,-2.6602604,-2.6602604,american osteopathic board of neurology and psychiatry,0.00016988304838399252,0.0
-9.806714,-1.3448567,-1.3448567,progressive collapse,0.00016840542380471175,0.0
-0.5123401,-13.979308,-13.979308,participant observation,0.00021910383226835027,0.0
12.613246,-2.594155,-2.594155,scientism,0.000628124376101414,0.0
-3.9216712,3.737912,3.737912,light writing,0.0002822134172742781,0.0
5.2923045,8.703383,8.703383,luddite,0.0002822134172742781,0.0
6.2815685,-7.8511777,-7.8511777,neuropsychological assessment,0.0014056485136625014,0.0
3.8040454,1.5112033,1.5112033,neuropathology,0.0012980900280936444,0.0
-9.224995,-1.1389375,-1.1389375,analytic element method,0.0012880432082362056,0.0
8.819886,5.2325478,5.2325478,family systems therapy,0.0012862534540171008,0.0
0.2668221,-9.5074005,-9.5074005,power (physics),0.00076214300830402,0.0
-3.8696628,-10.221309,-10.221309,wearable computing,0.0009950419109551656,0.0
-1.0911067,0.22091492,0.22091492,recurrent neural networks,0.0002650331451696691,0.0
11.516419,7.3544106,7.3544106,dual process theory (moral psychology),0.00015935863159257155,0.0
-3.2730663,2.2042809,2.2042809,temporal light artefacts,0.00015935863159257155,0.0
2.9028363,13.195471,13.195471,reduced affect display,0.00015935863159257155,0.0
-0.10760724,-3.613418,-3.613418,asymptotic expansion,0.00015935863159257155,0.0
8.848872,5.641017,5.641017,viral phenomenon,0.00016058274919899612,0.0
12.846056,-3.9097369,-3.9097369,adaptive behavior (ecology),0.00016058274919899612,0.0
9.297085,13.380822,13.380822,belbic,0.00016058274919899612,0.0
-12.156636,4.9111767,4.9111767,kanade–lucas–tomasi feature tracker,0.00016058274919899612,0.0
3.19476,-0.33609357,-0.33609357,glossary of experimental design,0.00016058274919899612,0.0
-1.7963027,2.4021041,2.4021041,object-oriented programming,0.00013361815198655966,0.0
2.2447,0.99453884,0.99453884,radial basis function,0.00013361815198655966,0.0
-9.334567,-1.4904702,-1.4904702,structural engineering,0.00013361815198655966,0.0
1.3614215,-1.8507761,-1.8507761,body schema,0.00013361815198655966,0.0
-0.253279,-10.696217,-10.696217,data analysis,0.0011459944030505834,0.0
-0.36371633,-10.22899,-10.22899,behavior informatics,0.0010789128890421689,0.0
1.4020392,7.4626503,7.4626503,carl stumpf,0.0007415559605820845,0.0
-11.922062,-3.3364022,-3.3364022,integrated circuit design,0.0008741386537565326,0.0
-7.596811,0.6826715,0.6826715,h-maxima transform,0.0009881367749372573,0.0
10.682683,3.0188754,3.0188754,communicative disorders assistant,0.0007464959202013957,0.0
12.326743,0.9578436,0.9578436,great ape language,0.0001346382687694116,0.0
9.767829,-3.8892457,-3.8892457,conceptual metaphor,0.0003507230176623899,0.0
-11.061977,-9.296381,-9.296381,photography,0.0003224734074787187,0.0
6.843683,-11.75733,-11.75733,functional decision theory,0.0005957629738391978,0.0
-12.456947,-5.672169,-5.672169,dcomp,0.000309482742443746,0.0
-10.645464,-10.501887,-10.501887,optical computing,0.0004232613618324658,0.0
-10.639962,2.7737906,2.7737906,phase stretch transform,0.00016779749428123667,0.0
-7.071714,2.7941077,2.7941077,broadcast television,0.00017437854100514687,0.0
7.1345215,2.4225438,2.4225438,social psychology,0.00017437854100514687,0.0
-17.949986,5.1709757,5.1709757,eye tracker,0.00017437854100514687,0.0
11.397375,0.2516501,0.2516501,paleolithic lifestyle,0.00017437854100514687,0.0
12.834704,1.9692652,1.9692652,theory of cognitive development,0.00017437854100514687,0.0
-0.043176696,-5.6471844,-5.6471844,situational awareness,0.00017437854100514687,0.0
-10.216013,-9.301389,-9.301389,cosmic microwave background,0.00017437854100514687,0.0
2.553874,-4.811194,-4.811194,low-density parity-check code,0.00017437854100514687,0.0
-7.0758033,3.1458433,3.1458433,ishihara color test,0.00017437854100514687,0.0
-11.473869,-10.437834,-10.437834,x-ray crystallography,0.00017437854100514687,0.0
-0.19053774,7.585369,7.585369,size theory,0.00017437854100514687,0.0
-9.206783,-16.10543,-16.10543,3d scanner,0.00017437854100514687,0.0
2.3268802,-16.104248,-16.104248,hci bibliography,0.00017437854100514687,0.0
-6.1844583,3.4704733,3.4704733,basic color terms: their universality and evolution,0.00017437854100514687,0.0
0.7690165,-8.16604,-8.16604,mathematical model,0.00017437854100514687,0.0
-1.2646112,-5.566073,-5.566073,linear multistep method,0.00017437854100514687,0.0
-5.949985,11.501342,11.501342,disc shedding,0.00017437854100514687,0.0
-8.763685,-15.736393,-15.736393,3d city model,0.00017437854100514687,0.0
7.623969,8.396177,8.396177,behavioral sink,0.00017437854100514687,0.0
10.167032,-3.0469756,-3.0469756,veil of perception,0.00017437854100514687,0.0
7.5448937,-6.0006394,-6.0006394,depersonalization,0.00017437854100514687,0.0
-8.7517395,-16.283205,-16.283205,environment artist,0.00017437854100514687,0.0
-10.961413,5.9616876,5.9616876,fibre bundle,0.00017428299901918085,0.0
-9.471894,-16.098892,-16.098892,additive manufacturing file format,0.00017428299901918085,0.0
-13.485738,-8.213207,-8.213207,"apple computer, inc. v. microsoft corp.",0.00017428299901918085,0.0
0.4357204,-10.666511,-10.666511,information technology,0.00017428299901918085,0.0
14.9468155,-0.800489,-0.800489,zoopharmacognosy,0.00017428299901918085,0.0
6.273251,1.9612472,1.9612472,octave illusion,0.00017428299901918085,0.0
6.3150043,2.011549,2.011549,scale illusion,0.00017428299901918085,0.0
14.993554,-0.834719,-0.834719,bird intelligence,0.00017428299901918085,0.0
-12.69025,-8.054388,-8.054388,look and feel,0.00017428299901918085,0.0
-12.603741,4.322583,4.322583,far point,0.00017428299901918085,0.0
-0.8213684,-5.180729,-5.180729,human-computer interaction,0.00017428299901918085,0.0
-11.016478,5.8523116,5.8523116,application of tensor theory in engineering,0.00017428299901918085,0.0
-11.306771,-10.480355,-10.480355,rainbow,0.00017428299901918085,0.0
-15.605907,5.1944633,5.1944633,glaucoma,0.00017428299901918085,0.0
-12.637823,-5.7149744,-5.7149744,timeline of computational physics,0.00017428299901918085,0.0
-12.6328,-5.6950984,-5.6950984,theoretical physics,0.00017428299901918085,0.0
-6.1432266,-13.957336,-13.957336,cloudlet,0.00017428299901918085,0.0
-4.389003,2.2825966,2.2825966,reliability (statistics),0.00017428299901918085,0.0
-6.863048,16.862923,16.862923,accommodation reflex,0.00017428299901918085,0.0
8.217858,-1.123268,-1.123268,mental function,0.00017428299901918085,0.0
-3.2335167,19.441841,19.441841,schwartz space,0.0001258243240909939,0.0
-6.6056027,0.43831566,0.43831566,instrumental variables estimation,0.0001258243240909939,0.0
-6.8125677,15.972538,15.972538,vladimir shalaev,0.0003236696298924035,0.0
7.2955866,-3.1024418,-3.1024418,association of ideas,0.00013252110340129341,0.0
1.043933,0.8146279,0.8146279,pareto optimum,0.00013252110340129341,0.0
-10.49975,0.074447714,0.074447714,sturm&ndash;liouville theory,0.00013252110340129341,0.0
10.685481,-10.94732,-10.94732,hallucination (artificial intelligence),0.00013252110340129341,0.0
17.491268,9.0748415,9.0748415,implicate and explicate order,0.00024611892865963555,0.0
-4.748592,-4.698441,-4.698441,time scale calculus,0.00013252110340129341,0.0
-9.176023,-1.2057375,-1.2057375,modified radial integration method,0.00013252110340129341,0.0
0.30854753,5.304753,5.304753,multivariate adaptive regression splines,0.000224429998670157,0.0
-4.218791,19.04167,19.04167,interferometry,0.00021384845924406215,0.0
-10.982439,-3.696728,-3.696728,light scattering by particles,0.00013252110340129341,0.0
-4.4752226,2.5417309,2.5417309,observational error,0.000138933723365542,0.0
-7.2096143,15.72982,15.72982,capsule of lens,0.000138933723365542,0.0
-15.949429,-5.3471107,-5.3471107,universal design,0.00039158294031374984,0.0
12.673698,0.15803437,0.15803437,personal construct theory,0.0011090716158311071,0.0
-7.960982,13.939104,13.939104,xanthophore,0.0007194760988131096,0.0
8.321303,-11.55375,-11.55375,artificial consciousness,0.0001362619387300952,0.0
5.172038,-6.207815,-6.207815,symbol grounding,0.0001362619387300952,0.0
15.289106,1.1179005,1.1179005,signified and signifier,0.00023310634455179195,0.0
-7.9064584,-13.614898,-13.614898,distributed file system,0.00023310634455179195,0.0
-15.489254,5.3022013,5.3022013,macular degeneration,0.00013886306379395447,0.0
-6.0684257,-14.469113,-14.469113,cloud research,0.00013886306379395447,0.0
4.0154066,-16.960857,-16.960857,natural language processing,0.00013886306379395447,0.0
-5.9125853,-15.513849,-15.513849,distributed computing,0.00013886306379395447,0.0
6.168688,1.7231054,1.7231054,conceptual system,0.00025657230273496237,0.0
-1.9974703,19.335154,19.335154,a beautiful planet,0.00023075833169491482,0.0
-8.892219,-6.537104,-6.537104,common language infrastructure,0.00030064053310494324,0.0
15.0073,0.4187362,0.4187362,emic and etic,0.0012420157109087268,0.0
-0.46726185,3.6086864,3.6086864,bayesian hierarchical modeling,0.00015026798889853228,0.0
10.335123,8.504213,8.504213,organizational structure,0.0012845653963419728,0.0
18.268383,1.4524971,1.4524971,american philosophy,0.0001432789133174975,0.0
16.230562,0.5569104,0.5569104,nominalism,0.0001432789133174975,0.0
15.841204,0.77207357,0.77207357,unintended consequences,0.0001432789133174975,0.0
-7.398747,-15.825339,-15.825339,e-science,0.0001432789133174975,0.0
10.302206,8.296525,8.296525,motion blindness,0.0001432789133174975,0.0
7.897745,5.8653145,5.8653145,social identity approach,0.00015983122320335655,0.0
-7.697302,-10.113409,-10.113409,shared library,0.0002740834496242688,0.0
5.9604287,16.058372,16.058372,visual n1,0.00014762113247187547,0.0
-11.321358,1.1957793,1.1957793,language geography,0.00016585616215358402,0.0
0.20016226,-1.825932,-1.825932,ideophone,0.00016585616215358402,0.0
-4.2698455,4.1336217,4.1336217,the persistence of vision (short story),0.00016585616215358402,0.0
7.1979446,9.287322,9.287322,dikw pyramid,0.00016585616215358402,0.0
3.533252,-3.2782984,-3.2782984,pandemonium architecture,0.00016585616215358402,0.0
7.3583484,-11.614923,-11.614923,totrep,0.00016585616215358402,0.0
-0.28098053,-1.8123626,-1.8123626,parosmia,0.00016585616215358402,0.0
9.800507,-12.512312,-12.512312,biological machine,0.00016674487150066794,0.0
8.228694,-11.5917015,-11.5917015,holonomic brain theory,0.00016674487150066794,0.0
-0.45629022,-5.812275,-5.812275,human connectome project,0.00016674487150066794,0.0
3.3789907,3.482678,3.482678,topological combinatorics,0.00016674487150066794,0.0
6.2662134,-3.302262,-3.302262,associationism,0.00016674487150066794,0.0
3.3164573,3.739428,3.739428,"behavior tree (artificial intelligence, robotics and control)",0.00016674487150066794,0.0
-6.0409145,11.527099,11.527099,dark adaptor goggles,0.00016674487150066794,0.0
3.6720333,3.6014357,3.6014357,design rationale,0.00016674487150066794,0.0
3.5168068,3.562915,3.562915,drakon,0.00016674487150066794,0.0
4.350174,-12.893657,-12.893657,participant evolution,0.00016674487150066794,0.0
-5.3538394,-2.9043612,-2.9043612,reservoir computing,0.0001659922803216335,0.0
12.388109,3.8056602,3.8056602,foxp2 and human evolution,0.0001659922803216335,0.0
0.08674931,4.710089,4.710089,computer-aided diagnosis,0.0001659922803216335,0.0
-6.977529,-11.311585,-11.311585,openwsn,0.0001659922803216335,0.0
4.5426,-9.404552,-9.404552,neural backpropagation,0.0001659922803216335,0.0
2.8005536,-4.691763,-4.691763,semantic memory,0.0001659922803216335,0.0
-4.252309,3.9792297,3.9792297,animation,0.0001659922803216335,0.0
11.361335,0.19408281,0.19408281,human ethology,0.00015784321411505803,0.0
-0.7648146,3.4210553,3.4210553,gauss–markov process,0.00015784321411505803,0.0
13.449161,-0.98064154,-0.98064154,psychological nativism,0.0003673210933075875,0.0
7.8114495,-11.596213,-11.596213,stochastic dominance,0.00015784321411505803,0.0
-6.245123,4.0818815,4.0818815,color of water,0.00015784321411505803,0.0
7.3275123,-7.563063,-7.563063,systems thinking,0.00015784321411505803,0.0
-0.46432295,-13.917981,-13.917981,psychonautics,0.00015784321411505803,0.0
7.443953,8.519888,8.519888,paranoid social cognition,0.00015784321411505803,0.0
8.665214,5.5660825,5.5660825,limbic regulation,0.00017641207143530936,0.0
9.965817,-11.722373,-11.722373,deep brain stimulation,0.00015939743902385585,0.0
-8.553443,3.7101212,3.7101212,fourier transform,0.00015939743902385585,0.0
-8.031107,10.782966,10.782966,positive relative accommodation,0.00015939743902385585,0.0
-2.444085,12.081983,12.081983,low-frequency oscillation,0.00015939743902385585,0.0
0.85194707,-1.1691071,-1.1691071,sensitivity (human),0.00015939743902385585,0.0
-0.76647204,3.3502553,3.3502553,gaussian free field,0.00015939743902385585,0.0
-0.38347077,10.62801,10.62801,hdr photostudio,0.00015939743902385585,0.0
18.806105,-2.0012686,-2.0012686,life stance,0.00015939743902385585,0.0
7.588183,-11.223024,-11.223024,rationality,0.00015939743902385585,0.0
1.9489625,6.4760685,6.4760685,color wheel,0.00015939743902385585,0.0
8.820895,-0.84127694,-0.84127694,international behavioural and neural genetics society,0.00015939743902385585,0.0
8.675336,-0.8628971,-0.8628971,"genes, brain and behavior",0.00015939743902385585,0.0
0.74041504,7.555136,7.555136,colour banding,0.00015939743902385585,0.0
-10.659626,9.483794,9.483794,haploscope,0.00015939743902385585,0.0
-13.200767,-0.77844775,-0.77844775,white cane,0.00015939743902385585,0.0
7.5226274,16.50851,16.50851,speaker recognition,0.00015939743902385585,0.0
-3.818619,-10.037717,-10.037717,smartwatch,0.0002436794342275227,0.0
-12.555987,9.752141,9.752141,optometric extension program,0.00015939743902385585,0.0
7.534347,8.359398,8.359398,social cognitive theory of morality,0.00015939743902385585,0.0
-6.963318,-11.445366,-11.445366,responsive computer-aided design,0.00015939743902385585,0.0
14.792483,3.19718,3.19718,tinkerbell effect,0.00015939743902385585,0.0
5.1546955,1.1457859,1.1457859,binaural beats,0.00015939743902385585,0.0
7.1554174,16.595905,16.595905,assuresign,0.00023986805605059772,0.0
0.67944837,2.5227711,2.5227711,computational sociology,0.00015939743902385585,0.0
-10.596345,-0.86802757,-0.86802757,echo sounding,0.00015939743902385585,0.0
10.866041,6.334616,6.334616,life skills,0.00023033941307087252,0.0
6.4950747,1.2426283,1.2426283,language processing,0.0002559718306546503,0.0
8.682674,3.4705014,3.4705014,haskins laboratories,0.0009471506604410625,0.0
-0.673437,11.4896345,11.4896345,buffer analysis,0.0001502933850090449,0.0
-1.0546056,9.09816,9.09816,tobler's first law of geography,0.0001502933850090449,0.0
8.872414,5.239669,5.239669,emotional detachment,0.0001502933850090449,0.0
15.638129,0.06394763,0.06394763,structural differential,0.00012951645701069354,0.0
-0.916242,10.615841,10.615841,spatial relation,0.000148401627088947,0.0
-10.772537,9.60122,9.60122,exotropia,0.0037775581634507203,0.0
6.6794963,11.168853,11.168853,impostor,0.0001426652584308016,0.0
3.141001,4.6673536,4.6673536,genesis (software),0.0004707013469873305,0.0
-5.050369,-2.9377081,-2.9377081,compressed sensing,0.0001426652584308016,0.0
6.9164,15.847153,15.847153,lateralized readiness potential,0.0008832403893461771,0.0
-8.016455,17.026167,17.026167,arthropod eye,0.0001426652584308016,0.0
-4.720942,-4.7542996,-4.7542996,divided differences,0.0002485317626343261,0.0
0.9522006,-1.3180156,-1.3180156,touch illusion,0.0001426652584308016,0.0
-0.6697954,10.609512,10.609512,mathematical statistics,0.002794029725943608,0.0
6.0053163,15.576598,15.576598,bereitschaftspotential,0.0001426652584308016,0.0
-7.8719006,-12.136653,-12.136653,sigint,0.0001426652584308016,0.0
-11.367732,13.620746,13.620746,fungal contamination of contact lenses,0.0001426652584308016,0.0
-7.0596275,-8.155619,-8.155619,tom green's house tonight,0.00043626292493785475,0.0
-3.715423,-12.921849,-12.921849,comparison of notetaking software,0.0006817147410971785,0.0
-12.46401,12.568061,12.568061,health information on the internet,0.0001426652584308016,0.0
7.427345,16.50056,16.50056,gait analysis,0.0003472689586366656,0.0
11.238268,-10.185065,-10.185065,intelligence explosion,0.0002410607263899588,0.0
1.1208797,-7.0885134,-7.0885134,neurophysiology,0.0002410607263899588,0.0
3.1249888,4.7567663,4.7567663,brian (software),0.000888005882090697,0.0
3.124481,4.675438,4.675438,emergent (software),0.00043626292493785475,0.0
-4.291183,-9.658258,-9.658258,heart rate monitor,0.00028868315702011,0.0
-12.558159,10.132424,10.132424,british optical association,0.00016398894096245775,0.0
0.85192204,3.900049,3.900049,surface fitting,0.00016398894096245775,0.0
-0.94993156,-7.435002,-7.435002,fast inverse square root,0.00016398894096245775,0.0
3.8820539,-17.030334,-17.030334,graphics turing test,0.00016398894096245775,0.0
3.5040493,-18.161968,-18.161968,chatgpt,0.00016398894096245775,0.0
-5.665912,3.0085483,3.0085483,motion blur,0.00017142071037503596,0.0
3.3498325,-17.357983,-17.357983,artificial intelligence in fiction,0.0001723305874461107,0.0
-8.175919,1.2750442,1.2750442,robinson compass mask,0.0001723305874461107,0.0
-2.0078893,2.7981396,2.7981396,akiyoshi kitaoka,0.0001328567958360213,0.0
-0.9251965,9.485496,9.485496,luminous efficacy,0.0001328567958360213,0.0
-2.3064933,19.150513,19.150513,nanosail-d,0.00022459912337394064,0.0
-1.2243177,10.255785,10.255785,contrast (vision),0.0001723305874461107,0.0
-1.9961784,19.314953,19.314953,science diplomacy,0.0001723305874461107,0.0
-0.38419637,10.740994,10.740994,brightness,0.00021992962766051075,0.0
-11.625892,12.562604,12.562604,chinese ophthalmology,0.00013169258116845737,0.0
5.52768,-10.1445265,-10.1445265,peripheral nervous system,0.0003229640405101965,0.0
-11.4909725,6.3603926,6.3603926,instrument myopia,0.00014298466648022374,0.0
-0.1450947,7.646889,7.646889,dimensionality reduction,0.00016656430168897156,0.0
-13.670701,0.2565003,0.2565003,retinal regeneration,0.00016656430168897156,0.0
-10.464782,-0.8815827,-0.8815827,boomerang (mobile shooter detection system),0.00016656430168897156,0.0
3.2553353,-17.054909,-17.054909,mark v. shaney,0.0002841943094289998,0.0
-15.422769,-1.4267243,-1.4267243,filmmaking,0.00016656430168897156,0.0
2.577233,-4.3767395,-4.3767395,neural turing machine,0.0002841943094289998,0.0
1.3884019,0.73213774,0.73213774,active learning (machine learning),0.00016656430168897156,0.0
-3.809583,5.660536,5.660536,sharawadji effect,0.00016656430168897156,0.0
-5.7684493,-15.038655,-15.038655,dew computing,0.00016656430168897156,0.0
9.248032,13.440508,13.440508,intercalated cells of the amygdala,0.00016656430168897156,0.0
12.652508,0.26796925,0.26796925,construction grammar,0.00016656430168897156,0.0
10.785806,-10.7916765,-10.7916765,conceptual space,0.00016656430168897156,0.0
6.2349067,-8.595325,-8.595325,causal loop diagram,0.00016656430168897156,0.0
6.9707894,-7.979444,-7.979444,jay forrester,0.00016656430168897156,0.0
9.797676,-11.664554,-11.664554,augmented learning,0.0002841943094289998,0.0
2.6254873,0.8471648,0.8471648,surrogate data,0.00016656430168897156,0.0
16.49639,4.1368594,4.1368594,mahavira,0.00016656430168897156,0.0
-15.499199,1.0836272,1.0836272,mobile robot,0.00016656430168897156,0.0
2.47661,-14.222023,-14.222023,personal wiki,0.00016656430168897156,0.0
-0.14007647,7.6236672,7.6236672,discrete morse theory,0.000248674045146487,0.0
-4.178448,19.062365,19.062365,degree of coherence,0.00017375070138618863,0.0
10.386739,8.442436,8.442436,conversation theory,0.00017375070138618863,0.0
10.368898,8.398772,8.398772,organizational culture,0.00017375070138618863,0.0
-1.546653,-7.2477655,-7.2477655,kantorovich theorem,0.00017375070138618863,0.0
-15.646588,-1.3580099,-1.3580099,camera coverage,0.00017375070138618863,0.0
-4.238961,-4.415245,-4.415245,m-theory (learning framework),0.00014899500958733355,0.0
2.2279975,-13.754612,-13.754612,human-animal hybrid,0.0006543176207168276,0.0
8.288308,11.415898,11.415898,reincarnation,0.0005595265184684632,0.0
15.056911,-0.8890072,-0.8890072,fish intelligence,0.0018589307269533078,0.0
-15.561085,1.0192538,1.0192538,smart speaker,0.0007453824683610399,0.0
0.67919475,7.654116,7.654116,prophoto rgb color space,0.00039544276056106804,0.0
10.213137,-12.625523,-12.625523,wirehead (science fiction),0.0005428905793947835,0.0
-12.619088,0.31705853,0.31705853,magic lantern (firmware),0.0001235692550089632,0.0
8.651265,5.3611865,5.3611865,emotional competence,0.003820898247916055,0.0
6.270397,9.369056,9.369056,emotion and memory,0.0001235692550089632,0.0
8.286281,11.41531,11.41531,tulpa,0.0006321648856497202,0.0
0.9199593,7.444869,7.444869,scrgb,0.00022194162823898007,0.0
-3.3957276,8.924402,8.924402,three hares,0.0013389281613172491,0.0
-12.332215,0.504078,0.504078,food grading,0.001117154778502437,0.0
1.7683002,-14.102248,-14.102248,genetic engineering,0.001426573538509276,0.0
0.08020366,10.827237,10.827237,memory color effect,0.0001235692550089632,0.0
2.8929477,13.067635,13.067635,amplification (psychology),0.002264117261188883,0.0
-7.5214095,11.074867,11.074867,cyclospasm,0.0001235692550089632,0.0
-1.8320079,9.250243,9.250243,mathematics and art,0.0005490220837498675,0.0
1.6748095,-5.0073395,-5.0073395,evolutionary robotics,0.0036711939346125663,0.0
0.9024777,7.4439754,7.4439754,laws of association,0.0012917552704801078,0.0
-0.69108164,-5.15331,-5.15331,location-based service,0.0016703243877328818,0.0
-10.439922,-0.82699716,-0.82699716,multilateration,0.00013036298840242877,0.0
5.6800756,-12.452334,-12.452334,indiana archives of cognitive science,0.00024003978408258114,0.0
-1.8931471,8.491238,8.491238,<!-- spillover -->spa,0.0004066026064527623,0.0
-6.5687337,-1.2141382,-1.2141382,variational autoencoder,0.00013036298840242877,0.0
-6.944628,-11.078838,-11.078838,cloud manufacturing,0.00013036298840242877,0.0
-1.234187,9.2413435,9.2413435,romanticism in science,0.00013036298840242877,0.0
0.30703595,5.3327975,5.3327975,non-parametric statistics,0.00013036298840242877,0.0
3.0071185,13.119055,13.119055,borderline personality disorder,0.00013036298840242877,0.0
7.461892,8.899597,8.899597,datr,0.00013036298840242877,0.0
0.30052435,-2.9753256,-2.9753256,lyapunov optimization,0.00021464498360609566,0.0
-14.472496,-6.4552593,-6.4552593,convenience,0.00013036298840242877,0.0
1.3309033,11.712545,11.712545,rg color space,0.00013036298840242877,0.0
-2.169831,-0.7723685,-0.7723685,cognitive geography,0.00013036298840242877,0.0
6.828909,15.986896,15.986896,multiple biometric grand challenge,0.00011755911609402157,0.0
-8.570056,3.7292745,3.7292745,generalised hough transform,0.00011755911609402157,0.0
-5.4921002,-15.367104,-15.367104,file system,0.00011755911609402157,0.0
-3.8252656,5.6386256,5.6386256,jean-claude risset,0.00011755911609402157,0.0
-3.8000665,5.6280103,5.6280103,tinnitus,0.00016229243849731704,0.0
-13.727389,-7.1092553,-7.1092553,game accessibility,0.00016229243849731704,0.0
-4.044567,2.6766863,2.6766863,phantom contour,0.00016229243849731704,0.0
-9.432429,-0.9407305,-0.9407305,audio signal processing,0.00016229243849731704,0.0
-1.9839051,2.4618845,2.4618845,wiktionary:agent,0.00016229243849731704,0.0
-12.871392,9.969813,9.969813,college of optometrists,0.00016229243849731704,0.0
-7.495936,15.243169,15.243169,orbit (anatomy),0.00015007387827935324,0.0
10.028845,-12.1486635,-12.1486635,intendix,0.00015007387827935324,0.0
0.6294787,7.6663175,7.6663175,dci-p3,0.00015007387827935324,0.0
-4.678885,3.0974255,3.0974255,medial superior temporal area,0.00015007387827935324,0.0
-13.1663,10.405505,10.405505,american association for pediatric ophthalmology and strabismus,0.00015007387827935324,0.0
2.7755296,-12.622702,-12.622702,componential analysis,0.00015007387827935324,0.0
-13.078573,7.6358986,7.6358986,oled,0.00015007387827935324,0.0
-9.0442505,-16.345156,-16.345156,3d scanning,0.00015007387827935324,0.0
-18.289272,5.1351595,5.1351595,image compression,0.00015426605826785272,0.0
-19.61846,3.6551833,3.6551833,keystroke logging,0.00015426605826785272,0.0
0.99520814,-2.0355392,-2.0355392,sensation and perception psychology,0.00015426605826785272,0.0
1.9706416,-11.179284,-11.179284,ten percent of brain myth,0.00015426605826785272,0.0
