X,Y,item,pagerank,chosen
50.2674,-30.314072,holism,0.0001989534018241655,0.0
-30.016535,-2.042786,covariate,0.0002856947242525503,0.0
15.86682,25.296173,sensorium,0.0007334683251257769,0.0
-25.919436,-23.923298,molecular dynamics,0.0002981481475173185,0.0
49.88069,-31.012608,glossary of mereology,0.0001989534018241655,0.0
41.05608,24.35733,john c. lilly,0.0001989534018241655,0.0
-25.797474,-24.036076,gaussian process emulator,0.0001989534018241655,0.0
44.163147,11.455465,dunbar's number,0.0001989534018241655,0.0
31.6161,32.169212,hot cell,0.0001989534018241655,0.0
-49.966595,-23.054743,isogeometric analysis,0.0002816103504329628,0.0
-34.233456,-28.213993,power series,0.0001989534018241655,0.0
-7.1422195,20.497623,wheel,0.0001989534018241655,0.0
25.602964,7.4531956,cognitive rehabilitation therapy,0.00017446028457371657,0.0
-11.781456,18.089773,uncompressed video,0.00017446028457371657,0.0
-43.683804,-15.797413,strength of materials,0.00017446028457371657,0.0
42.821033,-26.619394,deductive-nomological,0.00017446028457371657,0.0
-36.341072,3.282868,clebsch–gordan coefficients for su(3),0.00015469140559695296,0.0
-0.9971525,-58.91744,visual prosthesis,0.00015469140559695296,0.0
-58.55955,3.6156635,cost distance analysis,0.00015469140559695296,0.0
-24.047766,56.08666,artificial tears,0.00015469140559695296,0.0
-12.8510475,-43.07336,distributed file system for cloud,0.00015469140559695296,0.0
-2.6685941,19.457518,illusions of self-motion,0.00017446028457371657,0.0
-17.491257,-6.604096,shared source common language infrastructure,0.00017446028457371657,0.0
-20.477049,56.04031,zonules of zinn,0.00017446028457371657,0.0
-10.212926,18.825687,smear frame,0.00017446028457371657,0.0
-1.0886506,-58.950603,google contact lens,0.00016262277995102636,0.0
-17.779892,-6.7400556,asp.net,0.00016262277995102636,0.0
7.6157484,-33.38145,wicked problem,0.00016262277995102636,0.0
-35.768795,38.055065,tunnel vision,0.00016262277995102636,0.0
41.40321,20.725836,tool use by animals,0.00016262277995102636,0.0
-18.160349,-6.985738,dotgnu,0.00026450068251016506,0.0
1.5077537,32.32605,diana deutsch,0.00016262277995102636,0.0
-15.416769,-3.2359855,portable object (computing),0.00022617910436594006,0.0
-42.381676,-27.316565,stencil (numerical analysis),0.0002214434420074939,0.0
3.1342762,-10.791919,reinforcement learning,0.00014293501633224834,0.0
-27.616165,-21.634193,statistical model,0.00014293501633224834,0.0
-43.62862,-14.855921,perturbation theory,0.00014293501633224834,0.0
-35.647747,38.21257,eye movement in music reading,0.00014293501633224834,0.0
37.44129,34.376266,expressive aphasia,0.00014293501633224834,0.0
9.098787,39.67596,tsl color space,0.00025140508657141834,0.0
25.509983,28.559992,precedence effect,0.00016466376414303347,0.0
-24.902538,-28.35439,interpretation (logic),0.00016466376414303347,0.0
26.65915,-14.617088,new mysterianism,0.00016466376414303347,0.0
-5.8042026,-18.491499,fisher information metric,0.00016466376414303347,0.0
14.8873205,-31.492435,frank farrelly,0.00016466376414303347,0.0
-9.553047,32.660847,structure from motion (psychophysics),0.00016466376414303347,0.0
-17.939793,-5.7401385,microsoft foundation class library,0.00016466376414303347,0.0
6.4043574,40.736523,theory of painting,0.00016466376414303347,0.0
3.5494833,-63.8874,steve mann (inventor),0.00016466376414303347,0.0
-58.7609,1.4696085,tobler's second law of geography,0.00016466376414303347,0.0
2.1559973,26.189938,configuration design,0.00016466376414303347,0.0
25.132668,28.047842,rate-distortion theory,0.00031887158147145484,0.0
37.39482,34.329926,receptive aphasia,0.0001377600684399083,0.0
-26.07754,-23.931381,artificial financial market,0.0001377600684399083,0.0
47.47508,-3.9085479,communication,0.0001377600684399083,0.0
18.995028,26.000181,sensory integration therapy,0.0001377600684399083,0.0
-28.336031,15.019382,phone theme,0.0001377600684399083,0.0
3.2680392,-5.5440626,brain simulation,0.00015533979967899763,0.0
-28.338615,15.040672,screen protector,0.0001275440582349056,0.0
-41.2325,40.644753,attentiontracking,0.0002581664606082848,0.0
-6.0305834,-14.094899,efficiently updatable neural network,0.00017492237257459307,0.0
1.3777531,-72.06496,digital identity,0.00017492237257459307,0.0
14.931107,-31.470833,paul mckenna,0.00012699385018507457,0.0
-25.31662,11.872769,cinematic techniques,0.00012699385018507457,0.0
17.297834,-53.221478,posthumanism,0.00037180341499156187,0.0
36.32382,30.961258,language-based learning disability,0.0004302665554938889,0.0
16.637224,3.3597174,gray matter heterotopia,0.00019204496494601116,0.0
32.269688,-3.899184,extended mind thesis,0.00012115416840221706,0.0
-35.4537,37.860012,perimetry,0.00012115416840221706,0.0
-4.264044,70.587776,transformation optics,0.0001979428599335509,0.0
-5.7485633,19.304737,temporal light effects,0.00012115416840221706,0.0
24.561497,28.006655,sound of fingernails scraping chalkboard,0.0004130478118637919,0.0
45.90875,-30.839212,pantheism,0.00012115416840221706,0.0
-21.458883,19.60128,medical intelligence and language engineering lab,0.00012115416840221706,0.0
39.585793,13.595469,literary theory,0.00014829377272211608,0.0
18.410973,-13.459402,compound term processing,0.00014829377272211608,0.0
33.587097,-32.178818,surrogation,0.00014829377272211608,0.0
-3.9948888,70.30563,david r. smith (physicist),0.00044258311866384327,0.0
-44.052147,-15.801735,sensitivity analysis,0.00013577695498804488,0.0
11.725997,-56.340767,n of 1 trial,0.00013577695498804488,0.0
-27.679445,-21.200485,hadamard's maximal determinant problem,0.00013577695498804488,0.0
-6.9368024,20.328651,zoetrope,0.00013577695498804488,0.0
-3.7190144,34.851166,hide-and-seek (painting),0.00013577695498804488,0.0
45.546883,6.71701,instinct,0.00013577695498804488,0.0
42.83642,-26.594603,hypothetico-deductive method,0.00016988304838399252,0.0
29.15909,6.3527436,american osteopathic board of neurology and psychiatry,0.00016988304838399252,0.0
-54.498096,-18.436882,progressive collapse,0.00016840542380471175,0.0
11.864281,-56.59416,participant observation,0.00021910383226835027,0.0
26.4353,-14.926534,scientism,0.000628124376101414,0.0
-5.520391,21.63099,light writing,0.0002822134172742781,0.0
10.232062,8.871364,luddite,0.0002822134172742781,0.0
24.033495,5.5582895,neuropsychological assessment,0.0014056485136625014,0.0
29.944025,12.975896,neuropathology,0.0012980900280936444,0.0
-47.729973,-21.681797,analytic element method,0.0012880432082362056,0.0
14.907176,-31.473736,family systems therapy,0.0012862534540171008,0.0
0.78177494,6.573055,power (physics),0.00076214300830402,0.0
3.7232885,-64.03113,wearable computing,0.0009950419109551656,0.0
-5.286302,-16.989418,recurrent neural networks,0.0002650331451696691,0.0
25.494087,-29.454445,dual process theory (moral psychology),0.00015935863159257155,0.0
-5.7174215,19.426836,temporal light artefacts,0.00015935863159257155,0.0
14.782698,44.564026,reduced affect display,0.00015935863159257155,0.0
-33.18537,-26.517574,asymptotic expansion,0.00015935863159257155,0.0
34.099415,17.907717,viral phenomenon,0.00016058274919899612,0.0
45.698452,6.6026025,adaptive behavior (ecology),0.00016058274919899612,0.0
27.180416,40.276684,belbic,0.00016058274919899612,0.0
-35.37139,6.317582,kanade–lucas–tomasi feature tracker,0.00016058274919899612,0.0
-27.570389,-21.589577,glossary of experimental design,0.00016058274919899612,0.0
2.2123828,26.328953,object-oriented programming,0.00013361815198655966,0.0
-29.20316,-25.15885,radial basis function,0.00013361815198655966,0.0
-54.279175,-18.75246,structural engineering,0.00013361815198655966,0.0
17.370872,22.636282,body schema,0.00013361815198655966,0.0
9.980106,-13.176752,data analysis,0.0011459944030505834,0.0
9.496364,-13.198304,behavior informatics,0.0010789128890421689,0.0
3.494579,12.595479,carl stumpf,0.0007415559605820845,0.0
-49.55757,-33.57645,integrated circuit design,0.0008741386537565326,0.0
-13.720415,15.862401,h-maxima transform,0.0009881367749372573,0.0
33.585957,28.128448,communicative disorders assistant,0.0007464959202013957,0.0
43.455307,11.555998,great ape language,0.0001346382687694116,0.0
33.573357,-3.0465617,conceptual metaphor,0.0003507230176623899,0.0
-51.530197,-42.349842,photography,0.0003224734074787187,0.0
1.0923294,-30.688986,functional decision theory,0.0005957629738391978,0.0
-53.863617,-34.748512,dcomp,0.000309482742443746,0.0
-49.962475,-42.725285,optical computing,0.0004232613618324658,0.0
-34.081932,2.1687853,phase stretch transform,0.00016779749428123667,0.0
-12.011003,18.01498,broadcast television,0.00017437854100514687,0.0
39.149445,9.645117,social psychology,0.00017437854100514687,0.0
-38.945892,38.70065,eye tracker,0.00017437854100514687,0.0
43.46523,12.224287,paleolithic lifestyle,0.00017437854100514687,0.0
34.979664,-26.366646,theory of cognitive development,0.00017437854100514687,0.0
-8.07428,-39.535576,situational awareness,0.00017437854100514687,0.0
-51.048286,-41.485992,cosmic microwave background,0.00017437854100514687,0.0
-0.36244747,-10.305384,low-density parity-check code,0.00017437854100514687,0.0
7.800959,33.484097,ishihara color test,0.00017437854100514687,0.0
-49.994118,-42.40741,x-ray crystallography,0.00017437854100514687,0.0
-1.8983617,0.48725367,size theory,0.00017437854100514687,0.0
-25.321156,-47.178406,3d scanner,0.00017437854100514687,0.0
-13.27117,4.45233,hci bibliography,0.00017437854100514687,0.0
-8.714067,56.683388,basic color terms: their universality and evolution,0.00017437854100514687,0.0
3.022122,-5.100837,mathematical model,0.00017437854100514687,0.0
-34.868954,-29.411821,linear multistep method,0.00017437854100514687,0.0
-19.198244,49.518208,disc shedding,0.00017437854100514687,0.0
-25.059332,-46.632587,3d city model,0.00017437854100514687,0.0
44.374954,-1.2693701,behavioral sink,0.00017437854100514687,0.0
25.061201,-12.192499,veil of perception,0.00017437854100514687,0.0
25.828514,7.267281,depersonalization,0.00017437854100514687,0.0
-26.407671,-47.26685,environment artist,0.00017437854100514687,0.0
-40.31988,-0.50382054,fibre bundle,0.00017428299901918085,0.0
-25.63469,-47.29944,additive manufacturing file format,0.00017428299901918085,0.0
-16.84798,3.5911133,"apple computer, inc. v. microsoft corp.",0.00017428299901918085,0.0
10.125457,-13.7987385,information technology,0.00017428299901918085,0.0
41.95369,20.591711,zoopharmacognosy,0.00017428299901918085,0.0
25.89593,27.711485,octave illusion,0.00017428299901918085,0.0
25.953257,27.74629,scale illusion,0.00017428299901918085,0.0
41.524628,21.079914,bird intelligence,0.00017428299901918085,0.0
-16.451159,2.7592778,look and feel,0.00017428299901918085,0.0
-31.233955,34.806664,far point,0.00017428299901918085,0.0
-9.008496,-40.142426,human-computer interaction,0.00017428299901918085,0.0
-39.77857,-0.11157547,application of tensor theory in engineering,0.00017428299901918085,0.0
-49.619682,-42.145508,rainbow,0.00017428299901918085,0.0
-35.71213,37.915855,glaucoma,0.00017428299901918085,0.0
-53.956707,-34.950115,timeline of computational physics,0.00017428299901918085,0.0
-54.007355,-34.91724,theoretical physics,0.00017428299901918085,0.0
-13.413971,-43.306488,cloudlet,0.00017428299901918085,0.0
-43.804184,-15.802142,reliability (statistics),0.00017428299901918085,0.0
-19.943554,56.134727,accommodation reflex,0.00017428299901918085,0.0
26.317398,-8.168602,mental function,0.00017428299901918085,0.0
2.4882233,67.92288,schwartz space,0.0001258243240909939,0.0
-29.945732,-2.1589565,instrumental variables estimation,0.0001258243240909939,0.0
-3.6059139,70.816025,vladimir shalaev,0.0003236696298924035,0.0
24.268301,-8.8676605,association of ideas,0.00013252110340129341,0.0
-30.598377,-20.844528,pareto optimum,0.00013252110340129341,0.0
-53.57814,-22.737553,sturm&ndash;liouville theory,0.00013252110340129341,0.0
15.341044,-8.119702,hallucination (artificial intelligence),0.00013252110340129341,0.0
49.370056,-30.822102,implicate and explicate order,0.00024611892865963555,0.0
-45.147552,-26.984728,time scale calculus,0.00013252110340129341,0.0
-47.889763,-21.75325,modified radial integration method,0.00013252110340129341,0.0
-32.829517,-16.177101,multivariate adaptive regression splines,0.000224429998670157,0.0
-0.12023979,67.12159,interferometry,0.00021384845924406215,0.0
-51.137543,-32.06715,light scattering by particles,0.00013252110340129341,0.0
-43.46128,-14.886839,observational error,0.000138933723365542,0.0
-20.740377,54.820343,capsule of lens,0.000138933723365542,0.0
-40.796913,23.557516,universal design,0.00039158294031374984,0.0
38.53106,-7.202805,personal construct theory,0.0011090716158311071,0.0
-22.132368,52.327793,xanthophore,0.0007194760988131096,0.0
9.941517,-5.582314,artificial consciousness,0.0001362619387300952,0.0
22.0971,-4.3580623,symbol grounding,0.0001362619387300952,0.0
33.986813,-31.910025,signified and signifier,0.00023310634455179195,0.0
-13.610453,-46.292206,distributed file system,0.00023310634455179195,0.0
-35.555943,37.873924,macular degeneration,0.00013886306379395447,0.0
-10.006232,-44.53684,cloud research,0.00013886306379395447,0.0
-9.718345,4.9204054,natural language processing,0.00013886306379395447,0.0
-12.361077,-43.5113,distributed computing,0.00013886306379395447,0.0
-24.475798,-27.854061,conceptual system,0.00025657230273496237,0.0
-5.8816957,47.37508,a beautiful planet,0.00023075833169491482,0.0
-15.432,-3.1655962,common language infrastructure,0.00030064053310494324,0.0
33.472157,-32.299335,emic and etic,0.0012420157109087268,0.0
-34.575214,-17.986338,bayesian hierarchical modeling,0.00015026798889853228,0.0
22.476252,-31.952291,organizational structure,0.0012845653963419728,0.0
41.400787,-25.53294,american philosophy,0.0001432789133174975,0.0
34.572685,-32.875687,nominalism,0.0001432789133174975,0.0
34.33592,-32.37542,unintended consequences,0.0001432789133174975,0.0
-11.655715,-45.45681,e-science,0.0001432789133174975,0.0
9.506135,34.026783,motion blindness,0.0001432789133174975,0.0
17.545717,-30.8991,social identity approach,0.00015983122320335655,0.0
-16.227753,-11.8075905,shared library,0.0002740834496242688,0.0
21.924026,44.297367,visual n1,0.00014762113247187547,0.0
-23.645859,24.080706,language geography,0.00016585616215358402,0.0
16.978312,21.235594,ideophone,0.00016585616215358402,0.0
-5.699121,22.148792,the persistence of vision (short story),0.00016585616215358402,0.0
19.204718,-35.217545,dikw pyramid,0.00016585616215358402,0.0
-3.4665337,-10.096725,pandemonium architecture,0.00016585616215358402,0.0
1.2705435,-30.966875,totrep,0.00016585616215358402,0.0
16.710445,20.806978,parosmia,0.00016585616215358402,0.0
16.45612,-0.41292402,biological machine,0.00016674487150066794,0.0
10.072098,-5.735554,holonomic brain theory,0.00016674487150066794,0.0
3.8648849,-2.720233,human connectome project,0.00016674487150066794,0.0
1.4994795,-21.564434,topological combinatorics,0.00016674487150066794,0.0
23.318619,-9.188272,associationism,0.00016674487150066794,0.0
1.7377775,-21.083742,"behavior tree (artificial intelligence, robotics and control)",0.00016674487150066794,0.0
-19.30999,49.518833,dark adaptor goggles,0.00016674487150066794,0.0
1.9055114,-21.426361,design rationale,0.00016674487150066794,0.0
1.8459321,-21.195883,drakon,0.00016674487150066794,0.0
16.54377,-52.890915,participant evolution,0.00016674487150066794,0.0
-9.369959,-8.964889,reservoir computing,0.0001659922803216335,0.0
42.445793,30.332794,foxp2 and human evolution,0.0001659922803216335,0.0
-3.944321,-2.7355382,computer-aided diagnosis,0.0001659922803216335,0.0
-3.0635731,-49.07686,openwsn,0.0001659922803216335,0.0
8.504214,0.51368695,neural backpropagation,0.0001659922803216335,0.0
-0.49863243,-10.232673,semantic memory,0.0001659922803216335,0.0
-5.571198,22.042046,animation,0.0001659922803216335,0.0
43.647633,12.355408,human ethology,0.00015784321411505803,0.0
-34.958965,-18.131952,gauss–markov process,0.00015784321411505803,0.0
46.84992,12.748256,psychological nativism,0.0003673210933075875,0.0
1.0540019,-31.943016,stochastic dominance,0.00015784321411505803,0.0
-9.272623,56.1416,color of water,0.00015784321411505803,0.0
8.127858,-32.035366,systems thinking,0.00015784321411505803,0.0
11.870187,-56.566963,psychonautics,0.00015784321411505803,0.0
44.38546,-1.1081991,paranoid social cognition,0.00015784321411505803,0.0
33.80487,17.754776,limbic regulation,0.00017641207143530936,0.0
15.780685,0.79823315,deep brain stimulation,0.00015939743902385585,0.0
-36.6264,-1.2304286,fourier transform,0.00015939743902385585,0.0
-21.196413,48.25048,positive relative accommodation,0.00015939743902385585,0.0
-6.703638,36.8165,low-frequency oscillation,0.00015939743902385585,0.0
15.745808,25.537806,sensitivity (human),0.00015939743902385585,0.0
-34.974,-18.19794,gaussian free field,0.00015939743902385585,0.0
8.606949,48.028095,hdr photostudio,0.00015939743902385585,0.0
41.251232,-20.151707,life stance,0.00015939743902385585,0.0
1.4744968,-31.644112,rationality,0.00015939743902385585,0.0
10.342119,38.73489,color wheel,0.00015939743902385585,0.0
32.311028,9.451509,international behavioural and neural genetics society,0.00015939743902385585,0.0
32.165573,9.459354,"genes, brain and behavior",0.00015939743902385585,0.0
9.127938,39.599052,colour banding,0.00015939743902385585,0.0
-26.760672,42.751175,haploscope,0.00015939743902385585,0.0
-34.144207,27.692215,white cane,0.00015939743902385585,0.0
27.668985,46.59432,speaker recognition,0.00015939743902385585,0.0
0.7625601,-56.407085,smartwatch,0.0002436794342275227,0.0
-29.486326,46.516415,optometric extension program,0.00015939743902385585,0.0
44.43532,-1.3604116,social cognitive theory of morality,0.00015939743902385585,0.0
-3.0937304,-49.26669,responsive computer-aided design,0.00015939743902385585,0.0
37.976852,-27.903254,tinkerbell effect,0.00015939743902385585,0.0
24.771353,28.210005,binaural beats,0.00015939743902385585,0.0
27.32311,46.612957,assuresign,0.00023986805605059772,0.0
-2.1128058,-19.426805,computational sociology,0.00015939743902385585,0.0
-22.715912,21.262926,echo sounding,0.00015939743902385585,0.0
44.116844,-6.458962,life skills,0.00023033941307087252,0.0
26.171211,28.181482,language processing,0.0002559718306546503,0.0
30.340408,28.979572,haskins laboratories,0.0009471506604410625,0.0
-59.352325,4.1442704,buffer analysis,0.0001502933850090449,0.0
-59.55977,1.5479083,tobler's first law of geography,0.0001502933850090449,0.0
33.7421,17.415377,emotional detachment,0.0001502933850090449,0.0
33.825527,-32.912807,structural differential,0.00012951645701069354,0.0
-59.24709,3.1056712,spatial relation,0.000148401627088947,0.0
-26.883436,42.99518,exotropia,0.0037775581634507203,0.0
24.165737,12.423273,impostor,0.0001426652584308016,0.0
26.738106,21.526157,genesis (software),0.0004707013469873305,0.0
-9.075406,-9.09822,compressed sensing,0.0001426652584308016,0.0
22.3167,43.72759,lateralized readiness potential,0.0008832403893461771,0.0
-21.234833,56.232197,arthropod eye,0.0001426652584308016,0.0
-45.19374,-27.086117,divided differences,0.0002485317626343261,0.0
15.678087,25.396435,touch illusion,0.0001426652584308016,0.0
-59.732254,3.2124655,mathematical statistics,0.002794029725943608,0.0
21.226404,43.719257,bereitschaftspotential,0.0001426652584308016,0.0
1.9885522,-71.7754,sigint,0.0001426652584308016,0.0
-26.211557,50.324142,fungal contamination of contact lenses,0.0001426652584308016,0.0
-2.023313,-66.98324,tom green's house tonight,0.00043626292493785475,0.0
6.640572,-66.20237,comparison of notetaking software,0.0006817147410971785,0.0
-27.649094,49.14024,health information on the internet,0.0001426652584308016,0.0
27.905024,46.87075,gait analysis,0.0003472689586366656,0.0
15.908373,-8.826651,intelligence explosion,0.0002410607263899588,0.0
2.2937515,-5.886709,neurophysiology,0.0002410607263899588,0.0
26.638344,21.433464,brian (software),0.000888005882090697,0.0
26.743788,21.542177,emergent (software),0.00043626292493785475,0.0
1.3803271,-56.51807,heart rate monitor,0.00028868315702011,0.0
-29.089798,46.569492,british optical association,0.00016398894096245775,0.0
-33.00523,-17.805344,surface fitting,0.00016398894096245775,0.0
-35.3636,-31.468094,fast inverse square root,0.00016398894096245775,0.0
-9.428682,4.975133,graphics turing test,0.00016398894096245775,0.0
-7.9802847,5.326991,chatgpt,0.00016398894096245775,0.0
-10.2500515,18.793747,motion blur,0.00017142071037503596,0.0
-9.002169,5.4198527,artificial intelligence in fiction,0.0001723305874461107,0.0
-30.689034,0.29622874,robinson compass mask,0.0001723305874461107,0.0
-2.5905237,19.363008,akiyoshi kitaoka,0.0001328567958360213,0.0
7.6588984,52.070793,luminous efficacy,0.0001328567958360213,0.0
-6.2852154,47.270863,nanosail-d,0.00022459912337394064,0.0
7.3594546,50.264256,contrast (vision),0.0001723305874461107,0.0
-5.90189,47.344288,science diplomacy,0.0001723305874461107,0.0
8.149368,49.870884,brightness,0.00021992962766051075,0.0
-26.56383,49.278458,chinese ophthalmology,0.00013169258116845737,0.0
10.214639,0.8168922,peripheral nervous system,0.0003229640405101965,0.0
-22.03969,36.76414,instrument myopia,0.00014298466648022374,0.0
-1.8635126,0.55679446,dimensionality reduction,0.00016656430168897156,0.0
-34.33883,29.799559,retinal regeneration,0.00016656430168897156,0.0
-22.53172,20.70816,boomerang (mobile shooter detection system),0.00016656430168897156,0.0
-9.7871,5.588781,mark v. shaney,0.0002841943094289998,0.0
-25.19722,11.535486,filmmaking,0.00016656430168897156,0.0
-0.8720857,-10.472121,neural turing machine,0.0002841943094289998,0.0
-30.13146,-20.792768,active learning (machine learning),0.00016656430168897156,0.0
1.108637,31.959402,sharawadji effect,0.00016656430168897156,0.0
-11.51398,-43.56706,dew computing,0.00016656430168897156,0.0
27.111927,40.372402,intercalated cells of the amygdala,0.00016656430168897156,0.0
38.720005,-7.185846,construction grammar,0.00016656430168897156,0.0
15.696482,-7.8041334,conceptual space,0.00016656430168897156,0.0
6.6163545,-32.912975,causal loop diagram,0.00016656430168897156,0.0
7.5988116,-32.381435,jay forrester,0.00016656430168897156,0.0
15.900979,0.99869835,augmented learning,0.0002841943094289998,0.0
-28.979982,-25.676493,surrogate data,0.00016656430168897156,0.0
42.850937,-31.774736,mahavira,0.00016656430168897156,0.0
-27.69904,13.264632,mobile robot,0.00016656430168897156,0.0
14.814929,-18.087765,personal wiki,0.00016656430168897156,0.0
-1.8607237,0.5358419,discrete morse theory,0.000248674045146487,0.0
-0.13697073,67.03054,degree of coherence,0.00017375070138618863,0.0
22.50236,-31.953068,conversation theory,0.00017375070138618863,0.0
22.517984,-31.903357,organizational culture,0.00017375070138618863,0.0
-34.452644,-31.210754,kantorovich theorem,0.00017375070138618863,0.0
-25.233599,11.803709,camera coverage,0.00017375070138618863,0.0
-7.4060736,-9.187724,m-theory (learning framework),0.00014899500958733355,0.0
14.089189,-53.858204,human-animal hybrid,0.0006543176207168276,0.0
21.076468,-25.643497,reincarnation,0.0005595265184684632,0.0
41.83177,20.784891,fish intelligence,0.0018589307269533078,0.0
-27.581999,13.254442,smart speaker,0.0007453824683610399,0.0
9.027023,39.684895,prophoto rgb color space,0.00039544276056106804,0.0
16.84863,0.45431107,wirehead (science fiction),0.0005428905793947835,0.0
-28.638344,9.52376,magic lantern (firmware),0.0001235692550089632,0.0
34.097454,17.603855,emotional competence,0.003820898247916055,0.0
23.867361,10.686845,emotion and memory,0.0001235692550089632,0.0
21.045288,-25.615751,tulpa,0.0006321648856497202,0.0
9.342046,39.52567,scrgb,0.00022194162823898007,0.0
-7.9075694,32.53708,three hares,0.0013389281613172491,0.0
-30.577106,5.438344,food grading,0.001117154778502437,0.0
13.781675,-54.382526,genetic engineering,0.001426573538509276,0.0
9.567903,46.22176,memory color effect,0.0001235692550089632,0.0
14.640439,44.645466,amplification (psychology),0.002264117261188883,0.0
-20.720856,48.68293,cyclospasm,0.0001235692550089632,0.0
-5.652412,32.382217,mathematics and art,0.0005490220837498675,0.0
-15.02458,-22.094484,evolutionary robotics,0.0036711939346125663,0.0
6.03832,10.2997055,laws of association,0.0012917552704801078,0.0
-8.824289,-40.02321,location-based service,0.0016703243877328818,0.0
-22.540766,21.077864,multilateration,0.00013036298840242877,0.0
2.1412935,-29.004,indiana archives of cognitive science,0.00024003978408258114,0.0
-5.768422,31.738081,<!-- spillover -->spa,0.0004066026064527623,0.0
-28.457563,-1.2737876,variational autoencoder,0.00013036298840242877,0.0
-2.564684,-49.415703,cloud manufacturing,0.00013036298840242877,0.0
6.445135,40.721767,romanticism in science,0.00013036298840242877,0.0
-32.805687,-16.151945,non-parametric statistics,0.00013036298840242877,0.0
14.68725,44.805786,borderline personality disorder,0.00013036298840242877,0.0
19.683578,-34.778873,datr,0.00013036298840242877,0.0
-18.07857,-21.75775,lyapunov optimization,0.00021464498360609566,0.0
-40.08043,21.185432,convenience,0.00013036298840242877,0.0
11.71112,44.573193,rg color space,0.00013036298840242877,0.0
2.8823688,21.449984,cognitive geography,0.00013036298840242877,0.0
26.64562,46.593433,multiple biometric grand challenge,0.00011755911609402157,0.0
-36.653633,-1.2081103,generalised hough transform,0.00011755911609402157,0.0
-11.296557,-43.292645,file system,0.00011755911609402157,0.0
1.3626801,32.03663,jean-claude risset,0.00011755911609402157,0.0
1.2632363,31.985193,tinnitus,0.00016229243849731704,0.0
-39.406986,19.990215,game accessibility,0.00016229243849731704,0.0
4.235781,29.443924,phantom contour,0.00016229243849731704,0.0
-21.474426,19.584034,audio signal processing,0.00016229243849731704,0.0
2.2953537,26.692324,wiktionary:agent,0.00016229243849731704,0.0
-29.211273,46.197495,college of optometrists,0.00016229243849731704,0.0
-21.469742,54.231373,orbit (anatomy),0.00015007387827935324,0.0
16.064512,0.19061641,intendix,0.00015007387827935324,0.0
8.9959955,39.689476,dci-p3,0.00015007387827935324,0.0
4.5188336,30.11214,medial superior temporal area,0.00015007387827935324,0.0
-28.892937,46.10211,american association for pediatric ophthalmology and strabismus,0.00015007387827935324,0.0
15.123958,-14.650136,componential analysis,0.00015007387827935324,0.0
-24.255987,36.29558,oled,0.00015007387827935324,0.0
-25.607544,-47.389557,3d scanning,0.00015007387827935324,0.0
-39.29321,38.83572,image compression,0.00015426605826785272,0.0
-41.567856,38.683506,keystroke logging,0.00015426605826785272,0.0
15.232901,24.80488,sensation and perception psychology,0.00015426605826785272,0.0
3.2643046,3.9715712,ten percent of brain myth,0.00015426605826785272,0.0
17.678398,-52.5734,meliorism,0.00015426605826785272,0.0
31.886074,-4.6170616,cortical column,0.00015426605826785272,0.0
39.164593,4.461366,perceptual control theory,0.00015426605826785272,0.0
10.244842,8.883045,paradigm shift,0.0001328635543033808,0.0
-40.590176,-0.09400263,tensor software,0.0001328635543033808,0.0
16.677948,3.3313026,emx1,0.0001328635543033808,0.0
16.688572,3.1622102,eloquent cortex,0.0001328635543033808,0.0
2.108294,5.27955,cheiroscope,0.0001328635543033808,0.0
-11.413594,-45.805523,cloud gaming,0.0001328635543033808,0.0
-2.6100461,-49.694206,matter (standard),0.0001328635543033808,0.0
-11.1458435,-45.827618,cooperative storage cloud,0.0001328635543033808,0.0
-25.198816,37.981606,effects of blue light technology,0.0001482860796049804,0.0
-18.2083,49.48813,abney effect,0.00024019497487384403,0.0
-32.81785,-16.116058,isotonic regression,0.00012950624958640188,0.0
-22.130285,52.193245,iridology,0.00021348110400962476,0.0
-11.131446,-46.25165,distributed data store,0.00014514484137144733,0.0
-28.94334,39.659878,driver's license,0.00014514484137144733,0.0
26.485605,27.869625,sound masking,0.00014514484137144733,0.0
4.182348,29.342909,pulvinar nuclei,0.00014514484137144733,0.0
-6.5392876,36.751175,the hum,0.00014514484137144733,0.0
-8.730087,56.50331,blue-green,0.00014514484137144733,0.0
10.552523,18.222279,complex cell,0.00014194968647163604,0.0
3.5077581,-63.784065,sensecam,0.0003073778222948911,0.0
-49.60638,-23.86734,discontinuity layout optimization,0.00014194968647163604,0.0
-0.44604468,-10.275157,semantic network,0.00014194968647163604,0.0
36.609207,-3.4603553,behavior-based robotics,0.00014194968647163604,0.0
12.507801,24.584116,direction determination,0.00013227972059335176,0.0
-26.2507,50.412098,lists of diseases,0.00013227972059335176,0.0
-22.767021,21.25528,3d sound reconstruction,0.00013227972059335176,0.0
22.564611,43.966,n2pc,0.00013227972059335176,0.0
-26.661526,49.218338,european board of ophthalmology,0.00013227972059335176,0.0
-9.325143,56.428833,variations of blue,0.00013227972059335176,0.0
-8.966365,56.781868,color term,0.00013227972059335176,0.0
-40.638477,-0.07343133,einstein field equations,0.00013227972059335176,0.0
5.899525,11.23008,vera felicidade de almeida campos,0.00013227972059335176,0.0
-24.263582,56.055054,epiphora (medicine),0.00013227972059335176,0.0
-32.35549,-23.62893,line regression,0.00013227972059335176,0.0
21.960112,44.232025,mismatch negativity,0.00013227972059335176,0.0
